Name,EnglishName,NodeType,DataType,NodeLanguage,NodeId
ROBOT_2_occupy[22],Crucible_Rack_Occupied_22,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[22]
ROBOT_2_occupy[23],Crucible_Rack_Occupied_23,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[23]
ROBOT_2_occupy[24],Crucible_Rack_Occupied_24,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[24]
ROBOT_2_occupy[25],Crucible_Rack_Occupied_25,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[25]
ROBOT_2_occupy[26],Crucible_Rack_Occupied_26,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[26]
ROBOT_2_occupy[27],Crucible_Rack_Occupied_27,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[27]
ROBOT_2_occupy[28],Crucible_Rack_Occupied_28,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[28]
ROBOT_2_occupy[31],Crucible_Rack_Occupied_31,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[31]
ROBOT_2_occupy[32],Crucible_Rack_Occupied_32,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[32]
ROBOT_2_occupy[33],Crucible_Rack_Occupied_33,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[33]
ROBOT_2_occupy[34],Crucible_Rack_Occupied_34,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[34]
ROBOT_2_occupy[35],Crucible_Rack_Occupied_35,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[35]
ROBOT_2_occupy[36],Crucible_Rack_Occupied_36,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[36]
ROBOT_2_occupy[37],Crucible_Rack_Occupied_37,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[37]
ROBOT_2_occupy[38],Crucible_Rack_Occupied_38,VARIABLE,BOOLEAN,Chinese,ns=4;s=uniab|ROBOT_2_occupy[38]
马弗炉_写[1].自动开门温度写,Muffle_Furnace_1_Write_Auto_Door_Open_Temperature_Write,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].自动开门温度写
马弗炉_写[1].加热运行控制,Muffle_Furnace_1_Write_Heating_Run_Control,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].加热运行控制
马弗炉_写[1].起始温度,Muffle_Furnace_1_Write_Start_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].起始温度
马弗炉_写[1].第1段程序时间,Muffle_Furnace_1_Write_Segment_1_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第1段程序时间
马弗炉_写[1].第1段程序温度,Muffle_Furnace_1_Write_Segment_1_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第1段程序温度
马弗炉_写[1].第2段程序时间,Muffle_Furnace_1_Write_Segment_2_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第2段程序时间
马弗炉_写[1].第2段程序温度,Muffle_Furnace_1_Write_Segment_2_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第2段程序温度
马弗炉_写[1].第3段程序时间,Muffle_Furnace_1_Write_Segment_3_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第3段程序时间
马弗炉_写[1].第3段程序温度,Muffle_Furnace_1_Write_Segment_3_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第3段程序温度
马弗炉_写[1].第4段程序时间,Muffle_Furnace_1_Write_Segment_4_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第4段程序时间
马弗炉_写[1].第4段程序温度,Muffle_Furnace_1_Write_Segment_4_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第4段程序温度
马弗炉_写[1].第5段程序时间,Muffle_Furnace_1_Write_Segment_5_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第5段程序时间
马弗炉_写[1].第5段程序温度,Muffle_Furnace_1_Write_Segment_5_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第5段程序温度
马弗炉_写[1].第6段程序时间,Muffle_Furnace_1_Write_Segment_6_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第6段程序时间
马弗炉_写[1].第6段程序温度,Muffle_Furnace_1_Write_Segment_6_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第6段程序温度
马弗炉_写[1].第7段程序时间,Muffle_Furnace_1_Write_Segment_7_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第7段程序时间
马弗炉_写[1].第7段程序温度,Muffle_Furnace_1_Write_Segment_7_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第7段程序温度
马弗炉_写[1].第8段程序时间,Muffle_Furnace_1_Write_Segment_8_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第8段程序时间
马弗炉_写[1].第8段程序温度,Muffle_Furnace_1_Write_Segment_8_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第8段程序温度
马弗炉_写[1].第9段程序时间,Muffle_Furnace_1_Write_Segment_9_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第9段程序时间
马弗炉_写[1].第9段程序温度,Muffle_Furnace_1_Write_Segment_9_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第9段程序温度
马弗炉_写[1].第10段程序时间,Muffle_Furnace_1_Write_Segment_10_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第10段程序时间
马弗炉_写[1].第10段程序温度,Muffle_Furnace_1_Write_Segment_10_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第10段程序温度
马弗炉_写[1].第11段程序时间,Muffle_Furnace_1_Write_Segment_11_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第11段程序时间
马弗炉_写[1].第11段程序温度,Muffle_Furnace_1_Write_Segment_11_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第11段程序温度
马弗炉_写[1].第12段程序时间,Muffle_Furnace_1_Write_Segment_12_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第12段程序时间
马弗炉_写[1].第12段程序温度,Muffle_Furnace_1_Write_Segment_12_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第12段程序温度
马弗炉_写[1].第13段程序时间,Muffle_Furnace_1_Write_Segment_13_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第13段程序时间
马弗炉_写[1].第13段程序温度,Muffle_Furnace_1_Write_Segment_13_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第13段程序温度
马弗炉_写[1].第14段程序时间,Muffle_Furnace_1_Write_Segment_14_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第14段程序时间
马弗炉_写[1].第14段程序温度,Muffle_Furnace_1_Write_Segment_14_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第14段程序温度
马弗炉_写[1].第15段程序时间,Muffle_Furnace_1_Write_Segment_15_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第15段程序时间
马弗炉_写[1].第15段程序温度,Muffle_Furnace_1_Write_Segment_15_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第15段程序温度
马弗炉_写[1].第16段程序时间,Muffle_Furnace_1_Write_Segment_16_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第16段程序时间
马弗炉_写[1].第16段程序温度,Muffle_Furnace_1_Write_Segment_16_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第16段程序温度
马弗炉_写[1].第17段程序时间,Muffle_Furnace_1_Write_Segment_17_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第17段程序时间
马弗炉_写[1].第17段程序温度,Muffle_Furnace_1_Write_Segment_17_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第17段程序温度
马弗炉_写[1].第18段程序时间,Muffle_Furnace_1_Write_Segment_18_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第18段程序时间
马弗炉_写[1].第18段程序温度,Muffle_Furnace_1_Write_Segment_18_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第18段程序温度
马弗炉_写[1].第19段程序时间,Muffle_Furnace_1_Write_Segment_19_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第19段程序时间
马弗炉_写[1].第19段程序温度,Muffle_Furnace_1_Write_Segment_19_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第19段程序温度
马弗炉_写[1].第20段程序时间,Muffle_Furnace_1_Write_Segment_20_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].第20段程序时间
马弗炉_写[1].上限报警温度,Muffle_Furnace_1_Write_Upper_Limit_Alarm_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].上限报警温度
马弗炉_写[1].输出功率上限,Muffle_Furnace_1_Write_Output_Power_Upper_Limit,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].输出功率上限
马弗炉_写[1].自整定功能,Muffle_Furnace_1_Write_Auto_Tuning_Function,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].自整定功能
马弗炉_写[1].程序段跳转,Muffle_Furnace_1_Write_Program_Segment_Jump,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[1].程序段跳转
马弗炉_写[2].自动开门温度写,Muffle_Furnace_2_Write_Auto_Door_Open_Temperature_Write,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].自动开门温度写
马弗炉_写[2].加热运行控制,Muffle_Furnace_2_Write_Heating_Run_Control,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].加热运行控制
马弗炉_写[2].起始温度,Muffle_Furnace_2_Write_Start_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].起始温度
马弗炉_写[2].第1段程序时间,Muffle_Furnace_2_Write_Segment_1_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第1段程序时间
马弗炉_写[2].第1段程序温度,Muffle_Furnace_2_Write_Segment_1_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第1段程序温度
马弗炉_写[2].第2段程序时间,Muffle_Furnace_2_Write_Segment_2_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第2段程序时间
马弗炉_写[2].第2段程序温度,Muffle_Furnace_2_Write_Segment_2_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第2段程序温度
马弗炉_写[2].第3段程序时间,Muffle_Furnace_2_Write_Segment_3_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第3段程序时间
马弗炉_写[2].第3段程序温度,Muffle_Furnace_2_Write_Segment_3_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第3段程序温度
马弗炉_写[2].第4段程序时间,Muffle_Furnace_2_Write_Segment_4_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第4段程序时间
马弗炉_写[2].第4段程序温度,Muffle_Furnace_2_Write_Segment_4_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第4段程序温度
马弗炉_写[2].第5段程序时间,Muffle_Furnace_2_Write_Segment_5_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第5段程序时间
马弗炉_写[2].第5段程序温度,Muffle_Furnace_2_Write_Segment_5_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第5段程序温度
马弗炉_写[2].第6段程序时间,Muffle_Furnace_2_Write_Segment_6_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第6段程序时间
马弗炉_写[2].第6段程序温度,Muffle_Furnace_2_Write_Segment_6_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第6段程序温度
马弗炉_写[2].第7段程序时间,Muffle_Furnace_2_Write_Segment_7_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第7段程序时间
马弗炉_写[2].第7段程序温度,Muffle_Furnace_2_Write_Segment_7_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第7段程序温度
马弗炉_写[2].第8段程序时间,Muffle_Furnace_2_Write_Segment_8_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第8段程序时间
马弗炉_写[2].第8段程序温度,Muffle_Furnace_2_Write_Segment_8_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第8段程序温度
马弗炉_写[2].第9段程序时间,Muffle_Furnace_2_Write_Segment_9_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第9段程序时间
马弗炉_写[2].第9段程序温度,Muffle_Furnace_2_Write_Segment_9_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第9段程序温度
马弗炉_写[2].第10段程序时间,Muffle_Furnace_2_Write_Segment_10_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第10段程序时间
马弗炉_写[2].第10段程序温度,Muffle_Furnace_2_Write_Segment_10_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第10段程序温度
马弗炉_写[2].第11段程序时间,Muffle_Furnace_2_Write_Segment_11_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第11段程序时间
马弗炉_写[2].第11段程序温度,Muffle_Furnace_2_Write_Segment_11_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第11段程序温度
马弗炉_写[2].第12段程序时间,Muffle_Furnace_2_Write_Segment_12_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第12段程序时间
马弗炉_写[2].第12段程序温度,Muffle_Furnace_2_Write_Segment_12_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第12段程序温度
马弗炉_写[2].第13段程序时间,Muffle_Furnace_2_Write_Segment_13_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第13段程序时间
马弗炉_写[2].第13段程序温度,Muffle_Furnace_2_Write_Segment_13_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第13段程序温度
马弗炉_写[2].第14段程序时间,Muffle_Furnace_2_Write_Segment_14_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第14段程序时间
马弗炉_写[2].第14段程序温度,Muffle_Furnace_2_Write_Segment_14_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第14段程序温度
马弗炉_写[2].第15段程序时间,Muffle_Furnace_2_Write_Segment_15_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第15段程序时间
马弗炉_写[2].第15段程序温度,Muffle_Furnace_2_Write_Segment_15_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第15段程序温度
马弗炉_写[2].第16段程序时间,Muffle_Furnace_2_Write_Segment_16_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第16段程序时间
马弗炉_写[2].第16段程序温度,Muffle_Furnace_2_Write_Segment_16_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第16段程序温度
马弗炉_写[2].第17段程序时间,Muffle_Furnace_2_Write_Segment_17_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第17段程序时间
马弗炉_写[2].第17段程序温度,Muffle_Furnace_2_Write_Segment_17_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第17段程序温度
马弗炉_写[2].第18段程序时间,Muffle_Furnace_2_Write_Segment_18_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第18段程序时间
马弗炉_写[2].第18段程序温度,Muffle_Furnace_2_Write_Segment_18_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第18段程序温度
马弗炉_写[2].第19段程序时间,Muffle_Furnace_2_Write_Segment_19_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第19段程序时间
马弗炉_写[2].第19段程序温度,Muffle_Furnace_2_Write_Segment_19_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第19段程序温度
马弗炉_写[2].第20段程序时间,Muffle_Furnace_2_Write_Segment_20_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].第20段程序时间
马弗炉_写[2].上限报警温度,Muffle_Furnace_2_Write_Upper_Limit_Alarm_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].上限报警温度
马弗炉_写[2].输出功率上限,Muffle_Furnace_2_Write_Output_Power_Upper_Limit,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].输出功率上限
马弗炉_写[2].自整定功能,Muffle_Furnace_2_Write_Auto_Tuning_Function,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].自整定功能
马弗炉_写[2].程序段跳转,Muffle_Furnace_2_Write_Program_Segment_Jump,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[2].程序段跳转
马弗炉_写[3].自动开门温度写,Muffle_Furnace_3_Write_Auto_Door_Open_Temperature_Write,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].自动开门温度写
马弗炉_写[3].加热运行控制,Muffle_Furnace_3_Write_Heating_Run_Control,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].加热运行控制
马弗炉_写[3].起始温度,Muffle_Furnace_3_Write_Start_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].起始温度
马弗炉_写[3].第1段程序时间,Muffle_Furnace_3_Write_Segment_1_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第1段程序时间
马弗炉_写[3].第1段程序温度,Muffle_Furnace_3_Write_Segment_1_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第1段程序温度
马弗炉_写[3].第2段程序时间,Muffle_Furnace_3_Write_Segment_2_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第2段程序时间
马弗炉_写[3].第2段程序温度,Muffle_Furnace_3_Write_Segment_2_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第2段程序温度
马弗炉_写[3].第3段程序时间,Muffle_Furnace_3_Write_Segment_3_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第3段程序时间
马弗炉_写[3].第3段程序温度,Muffle_Furnace_3_Write_Segment_3_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第3段程序温度
马弗炉_写[3].第4段程序时间,Muffle_Furnace_3_Write_Segment_4_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第4段程序时间
马弗炉_写[3].第4段程序温度,Muffle_Furnace_3_Write_Segment_4_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第4段程序温度
马弗炉_写[3].第5段程序时间,Muffle_Furnace_3_Write_Segment_5_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第5段程序时间
马弗炉_写[3].第5段程序温度,Muffle_Furnace_3_Write_Segment_5_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第5段程序温度
马弗炉_写[3].第6段程序时间,Muffle_Furnace_3_Write_Segment_6_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第6段程序时间
马弗炉_写[3].第6段程序温度,Muffle_Furnace_3_Write_Segment_6_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第6段程序温度
马弗炉_写[3].第7段程序时间,Muffle_Furnace_3_Write_Segment_7_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第7段程序时间
马弗炉_写[3].第7段程序温度,Muffle_Furnace_3_Write_Segment_7_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第7段程序温度
马弗炉_写[3].第8段程序时间,Muffle_Furnace_3_Write_Segment_8_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第8段程序时间
马弗炉_写[3].第8段程序温度,Muffle_Furnace_3_Write_Segment_8_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第8段程序温度
马弗炉_写[3].第9段程序时间,Muffle_Furnace_3_Write_Segment_9_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第9段程序时间
马弗炉_写[3].第9段程序温度,Muffle_Furnace_3_Write_Segment_9_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第9段程序温度
马弗炉_写[3].第10段程序时间,Muffle_Furnace_3_Write_Segment_10_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第10段程序时间
马弗炉_写[3].第10段程序温度,Muffle_Furnace_3_Write_Segment_10_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第10段程序温度
马弗炉_写[3].第11段程序时间,Muffle_Furnace_3_Write_Segment_11_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第11段程序时间
马弗炉_写[3].第11段程序温度,Muffle_Furnace_3_Write_Segment_11_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第11段程序温度
马弗炉_写[3].第12段程序时间,Muffle_Furnace_3_Write_Segment_12_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第12段程序时间
马弗炉_写[3].第12段程序温度,Muffle_Furnace_3_Write_Segment_12_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第12段程序温度
马弗炉_写[3].第13段程序时间,Muffle_Furnace_3_Write_Segment_13_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第13段程序时间
马弗炉_写[3].第13段程序温度,Muffle_Furnace_3_Write_Segment_13_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第13段程序温度
马弗炉_写[3].第14段程序时间,Muffle_Furnace_3_Write_Segment_14_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第14段程序时间
马弗炉_写[3].第14段程序温度,Muffle_Furnace_3_Write_Segment_14_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第14段程序温度
马弗炉_写[3].第15段程序时间,Muffle_Furnace_3_Write_Segment_15_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第15段程序时间
马弗炉_写[3].第15段程序温度,Muffle_Furnace_3_Write_Segment_15_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第15段程序温度
马弗炉_写[3].第16段程序时间,Muffle_Furnace_3_Write_Segment_16_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第16段程序时间
马弗炉_写[3].第16段程序温度,Muffle_Furnace_3_Write_Segment_16_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第16段程序温度
马弗炉_写[3].第17段程序时间,Muffle_Furnace_3_Write_Segment_17_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第17段程序时间
马弗炉_写[3].第17段程序温度,Muffle_Furnace_3_Write_Segment_17_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第17段程序温度
马弗炉_写[3].第18段程序时间,Muffle_Furnace_3_Write_Segment_18_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第18段程序时间
马弗炉_写[3].第18段程序温度,Muffle_Furnace_3_Write_Segment_18_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第18段程序温度
马弗炉_写[3].第19段程序时间,Muffle_Furnace_3_Write_Segment_19_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第19段程序时间
马弗炉_写[3].第19段程序温度,Muffle_Furnace_3_Write_Segment_19_Program_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第19段程序温度
马弗炉_写[3].第20段程序时间,Muffle_Furnace_3_Write_Segment_20_Program_Time,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].第20段程序时间
马弗炉_写[3].上限报警温度,Muffle_Furnace_3_Write_Upper_Limit_Alarm_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].上限报警温度
马弗炉_写[3].输出功率上限,Muffle_Furnace_3_Write_Output_Power_Upper_Limit,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].输出功率上限
马弗炉_写[3].自整定功能,Muffle_Furnace_3_Write_Auto_Tuning_Function,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].自整定功能
马弗炉_写[3].程序段跳转,Muffle_Furnace_3_Write_Program_Segment_Jump,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[3].程序段跳转
马弗炉_写[4].自动开门温度写,Muffle_Furnace_4_Write_Auto_Door_Open_Temperature_Write,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].自动开门温度写
马弗炉_写[4].加热运行控制,Muffle_Furnace_4_Write_Heating_Run_Control,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].加热运行控制
马弗炉_写[4].起始温度,Muffle_Furnace_4_Write_Start_Temperature,VARIABLE,INT16,Chinese,ns=4;s=uniab|马弗炉_写[4].起始温度
